game_id,posteam,play_type,yards_gained,fumble_lost,interception,away_score,home_score,away_team,home_team,week,turnover
2021_02_NYG_WAS,NYG,run,164.0,0.0,0.0,29,30,NYG,WAS,2,0.0
2021_02_NYG_WAS,WAS,pass,320.0,0.0,1.0,29,30,NYG,WAS,2,1.0
2021_02_NYG_WAS,WAS,run,87.0,0.0,0.0,29,30,NYG,WAS,2,0.0
2021_02_SF_PHI,PHI,pass,177.0,0.0,0.0,17,11,SF,PHI,2,0.0
2021_02_SF_PHI,PHI,run,154.0,0.0,0.0,17,11,SF,PHI,2,0.0
2021_02_SF_PHI,SF,pass,189.0,0.0,0.0,17,11,SF,PHI,2,0.0
2021_02_SF_PHI,SF,run,120.0,0.0,0.0,17,11,SF,PHI,2,0.0
2021_02_TEN_SEA,SEA,pass,320.0,0.0,0.0,33,30,TEN,SEA,2,0.0
2021_02_TEN_SEA,SEA,run,77.0,0.0,0.0,33,30,TEN,SEA,2,0.0
2021_02_TEN_SEA,TEN,pass,320.0,1.0,0.0,33,30,TEN,SEA,2,1.0
2021_02_TEN_SEA,TEN,run,213.0,0.0,0.0,33,30,TEN,SEA,2,0.0
2021_03_ARI_JAX,ARI,pass,316.0,0.0,1.0,31,19,ARI,JAX,3,1.0
2021_03_ARI_JAX,ARI,run,91.0,0.0,0.0,31,19,ARI,JAX,3,0.0
2021_03_ARI_JAX,JAX,pass,202.0,2.0,2.0,31,19,ARI,JAX,3,4.0
2021_03_ARI_JAX,JAX,run,159.0,0.0,0.0,31,19,ARI,JAX,3,0.0
2021_03_ATL_NYG,ATL,pass,227.0,1.0,0.0,17,14,ATL,NYG,3,1.0
2021_03_ATL_NYG,ATL,run,69.0,0.0,0.0,17,14,ATL,NYG,3,0.0
2021_03_ATL_NYG,NYG,pass,246.0,1.0,0.0,17,14,ATL,NYG,3,1.0
2021_03_ATL_NYG,NYG,run,103.0,0.0,0.0,17,14,ATL,NYG,3,0.0
2021_03_BAL_DET,BAL,pass,271.0,0.0,1.0,19,17,BAL,DET,3,1.0
2021_03_BAL_DET,BAL,run,116.0,0.0,0.0,19,17,BAL,DET,3,0.0
2021_03_BAL_DET,DET,pass,192.0,0.0,0.0,19,17,BAL,DET,3,0.0
2021_03_BAL_DET,DET,run,93.0,0.0,0.0,19,17,BAL,DET,3,0.0
2021_03_CAR_HOU,CAR,pass,290.0,0.0,0.0,24,9,CAR,HOU,3,0.0
2021_03_CAR_HOU,CAR,run,120.0,0.0,0.0,24,9,CAR,HOU,3,0.0
2021_03_CAR_HOU,HOU,pass,151.0,0.0,0.0,24,9,CAR,HOU,3,0.0
2021_03_CAR_HOU,HOU,run,42.0,0.0,0.0,24,9,CAR,HOU,3,0.0
2021_03_CHI_CLE,CHI,pass,1.0,0.0,0.0,6,26,CHI,CLE,3,0.0
2021_03_CHI_CLE,CHI,run,46.0,0.0,0.0,6,26,CHI,CLE,3,0.0
2021_03_CHI_CLE,CLE,pass,203.0,0.0,0.0,6,26,CHI,CLE,3,0.0
2021_03_CHI_CLE,CLE,run,217.0,0.0,0.0,6,26,CHI,CLE,3,0.0
2021_03_CIN_PIT,CIN,pass,172.0,0.0,1.0,24,10,CIN,PIT,3,1.0
2021_03_CIN_PIT,CIN,run,100.0,0.0,0.0,24,10,CIN,PIT,3,0.0
2021_03_CIN_PIT,PIT,pass,297.0,0.0,2.0,24,10,CIN,PIT,3,2.0
2021_03_CIN_PIT,PIT,run,45.0,0.0,0.0,24,10,CIN,PIT,3,0.0
2021_03_GB_SF,GB,pass,253.0,0.0,0.0,30,28,GB,SF,3,0.0
2021_03_GB_SF,GB,run,100.0,0.0,0.0,30,28,GB,SF,3,0.0
2021_03_GB_SF,SF,pass,231.0,1.0,1.0,30,28,GB,SF,3,2.0
2021_03_GB_SF,SF,run,67.0,0.0,0.0,30,28,GB,SF,3,0.0
2021_03_IND_TEN,IND,pass,178.0,0.0,0.0,16,25,IND,TEN,3,0.0
2021_03_IND_TEN,IND,run,87.0,0.0,0.0,16,25,IND,TEN,3,0.0
2021_03_IND_TEN,TEN,pass,188.0,1.0,2.0,16,25,IND,TEN,3,3.0
2021_03_IND_TEN,TEN,run,184.0,0.0,0.0,16,25,IND,TEN,3,0.0
2021_03_LAC_KC,KC,pass,251.0,1.0,2.0,30,24,LAC,KC,3,3.0
2021_03_LAC_KC,KC,run,186.0,1.0,0.0,30,24,LAC,KC,3,1.0
2021_03_LAC_KC,LAC,pass,277.0,0.0,0.0,30,24,LAC,KC,3,0.0
2021_03_LAC_KC,LAC,run,78.0,0.0,0.0,30,24,LAC,KC,3,0.0
2021_03_MIA_LV,LV,pass,357.0,0.0,1.0,28,31,MIA,LV,3,1.0
2021_03_MIA_LV,LV,run,142.0,0.0,0.0,28,31,MIA,LV,3,0.0
2021_03_MIA_LV,MIA,pass,199.0,0.0,0.0,28,31,MIA,LV,3,0.0
2021_03_MIA_LV,MIA,run,133.0,0.0,0.0,28,31,MIA,LV,3,0.0
2021_03_NO_NE,NE,pass,251.0,0.0,3.0,28,13,NO,NE,3,3.0
2021_03_NO_NE,NE,run,49.0,0.0,0.0,28,13,NO,NE,3,0.0
2021_03_NO_NE,NO,pass,110.0,0.0,0.0,28,13,NO,NE,3,0.0
2021_03_NO_NE,NO,run,144.0,0.0,0.0,28,13,NO,NE,3,0.0
2021_03_NYJ_DEN,DEN,pass,223.0,0.0,0.0,0,26,NYJ,DEN,3,0.0
2021_03_NYJ_DEN,DEN,run,121.0,1.0,0.0,0,26,NYJ,DEN,3,1.0
2021_03_NYJ_DEN,NYJ,pass,119.0,0.0,2.0,0,26,NYJ,DEN,3,2.0
2021_03_NYJ_DEN,NYJ,run,43.0,0.0,0.0,0,26,NYJ,DEN,3,0.0
2021_03_PHI_DAL,DAL,pass,220.0,1.0,0.0,21,41,PHI,DAL,3,1.0
2021_03_PHI_DAL,DAL,run,163.0,0.0,0.0,21,41,PHI,DAL,3,0.0
2021_03_PHI_DAL,PHI,pass,303.0,0.0,2.0,21,41,PHI,DAL,3,2.0
2021_03_PHI_DAL,PHI,run,64.0,0.0,0.0,21,41,PHI,DAL,3,0.0
2021_03_SEA_MIN,MIN,pass,313.0,0.0,0.0,17,30,SEA,MIN,3,0.0
2021_03_SEA_MIN,MIN,run,140.0,0.0,0.0,17,30,SEA,MIN,3,0.0
2021_03_SEA_MIN,SEA,pass,283.0,0.0,0.0,17,30,SEA,MIN,3,0.0
2021_03_SEA_MIN,SEA,run,106.0,0.0,0.0,17,30,SEA,MIN,3,0.0
2021_03_TB_LA,LA,pass,331.0,0.0,0.0,24,34,TB,LA,3,0.0
2021_03_TB_LA,LA,run,78.0,0.0,0.0,24,34,TB,LA,3,0.0
2021_03_TB_LA,TB,pass,411.0,0.0,0.0,24,34,TB,LA,3,0.0
2021_03_TB_LA,TB,run,35.0,0.0,0.0,24,34,TB,LA,3,0.0
2021_03_WAS_BUF,BUF,pass,359.0,0.0,0.0,21,43,WAS,BUF,3,0.0
2021_03_WAS_BUF,BUF,run,125.0,0.0,0.0,21,43,WAS,BUF,3,0.0
2021_03_WAS_BUF,WAS,pass,212.0,1.0,2.0,21,43,WAS,BUF,3,3.0
2021_03_WAS_BUF,WAS,run,78.0,0.0,0.0,21,43,WAS,BUF,3,0.0
2021_04_ARI_LA,ARI,pass,249.0,0.0,0.0,37,20,ARI,LA,4,0.0
2021_04_ARI_LA,ARI,run,218.0,0.0,0.0,37,20,ARI,LA,4,0.0
2021_04_ARI_LA,LA,pass,280.0,0.0,1.0,37,20,ARI,LA,4,1.0
2021_04_ARI_LA,LA,run,122.0,1.0,0.0,37,20,ARI,LA,4,1.0
2021_04_BAL_DEN,BAL,pass,304.0,0.0,0.0,23,7,BAL,DEN,4,0.0
2021_04_BAL_DEN,BAL,run,102.0,0.0,0.0,23,7,BAL,DEN,4,0.0
2021_04_BAL_DEN,DEN,pass,148.0,0.0,1.0,23,7,BAL,DEN,4,1.0
2021_04_BAL_DEN,DEN,run,106.0,0.0,0.0,23,7,BAL,DEN,4,0.0
2021_04_CAR_DAL,CAR,pass,266.0,0.0,2.0,28,36,CAR,DAL,4,2.0
2021_04_CAR_DAL,CAR,run,113.0,0.0,0.0,28,36,CAR,DAL,4,0.0
2021_04_CAR_DAL,DAL,pass,188.0,0.0,0.0,28,36,CAR,DAL,4,0.0
2021_04_CAR_DAL,DAL,run,246.0,0.0,0.0,28,36,CAR,DAL,4,0.0
2021_04_CLE_MIN,CLE,pass,145.0,0.0,0.0,14,7,CLE,MIN,4,0.0
2021_04_CLE_MIN,CLE,run,184.0,0.0,0.0,14,7,CLE,MIN,4,0.0
2021_04_CLE_MIN,MIN,pass,190.0,0.0,1.0,14,7,CLE,MIN,4,1.0
2021_04_CLE_MIN,MIN,run,66.0,0.0,0.0,14,7,CLE,MIN,4,0.0
2021_04_DET_CHI,CHI,pass,185.0,0.0,1.0,14,24,DET,CHI,4,1.0
2021_04_DET_CHI,CHI,run,190.0,0.0,0.0,14,24,DET,CHI,4,0.0
2021_04_DET_CHI,DET,pass,261.0,1.0,0.0,14,24,DET,CHI,4,1.0
2021_04_DET_CHI,DET,run,90.0,1.0,0.0,14,24,DET,CHI,4,1.0
2021_04_HOU_BUF,BUF,pass,251.0,0.0,1.0,0,40,HOU,BUF,4,1.0
2021_04_HOU_BUF,BUF,run,201.0,0.0,0.0,0,40,HOU,BUF,4,0.0
2021_04_HOU_BUF,HOU,pass,61.0,1.0,4.0,0,40,HOU,BUF,4,5.0
2021_04_HOU_BUF,HOU,run,48.0,0.0,0.0,0,40,HOU,BUF,4,0.0
2021_04_IND_MIA,IND,pass,210.0,0.0,0.0,27,17,IND,MIA,4,0.0
2021_04_IND_MIA,IND,run,143.0,0.0,0.0,27,17,IND,MIA,4,0.0
2021_04_IND_MIA,MIA,pass,168.0,1.0,0.0,27,17,IND,MIA,4,1.0
2021_04_IND_MIA,MIA,run,35.0,0.0,0.0,27,17,IND,MIA,4,0.0
2021_04_JAX_CIN,CIN,pass,342.0,0.0,0.0,21,24,JAX,CIN,4,0.0
2021_04_JAX_CIN,CIN,run,78.0,0.0,0.0,21,24,JAX,CIN,4,0.0
2021_04_JAX_CIN,JAX,pass,202.0,0.0,0.0,21,24,JAX,CIN,4,0.0
2021_04_JAX_CIN,JAX,run,139.0,0.0,0.0,21,24,JAX,CIN,4,0.0
2021_04_KC_PHI,KC,pass,271.0,0.0,1.0,42,30,KC,PHI,4,1.0
2021_04_KC_PHI,KC,run,201.0,0.0,0.0,42,30,KC,PHI,4,0.0
2021_04_KC_PHI,PHI,pass,358.0,0.0,0.0,42,30,KC,PHI,4,0.0
2021_04_KC_PHI,PHI,run,103.0,0.0,0.0,42,30,KC,PHI,4,0.0
2021_04_LV_LAC,LAC,pass,212.0,0.0,0.0,14,28,LV,LAC,4,0.0
2021_04_LV_LAC,LAC,run,170.0,0.0,0.0,14,28,LV,LAC,4,0.0
2021_04_LV_LAC,LV,pass,165.0,0.0,1.0,14,28,LV,LAC,4,1.0
2021_04_LV_LAC,LV,run,48.0,0.0,0.0,14,28,LV,LAC,4,0.0
2021_04_NYG_NO,NO,pass,235.0,0.0,1.0,27,21,NYG,NO,4,1.0
2021_04_NYG_NO,NO,run,170.0,0.0,0.0,27,21,NYG,NO,4,0.0
2021_04_NYG_NO,NYG,pass,402.0,0.0,1.0,27,21,NYG,NO,4,1.0
2021_04_NYG_NO,NYG,run,85.0,0.0,0.0,27,21,NYG,NO,4,0.0
2021_04_PIT_GB,GB,pass,236.0,0.0,0.0,17,27,PIT,GB,4,0.0
2021_04_PIT_GB,GB,run,133.0,1.0,0.0,17,27,PIT,GB,4,1.0
2021_04_PIT_GB,PIT,pass,220.0,1.0,1.0,17,27,PIT,GB,4,2.0
2021_04_PIT_GB,PIT,run,62.0,0.0,0.0,17,27,PIT,GB,4,0.0
2021_04_SEA_SF,SEA,pass,129.0,0.0,0.0,28,21,SEA,SF,4,0.0
2021_04_SEA_SF,SEA,run,107.0,0.0,0.0,28,21,SEA,SF,4,0.0
2021_04_SEA_SF,SF,pass,314.0,0.0,1.0,28,21,SEA,SF,4,1.0
2021_04_SEA_SF,SF,run,145.0,0.0,0.0,28,21,SEA,SF,4,0.0
2021_04_TB_NE,NE,pass,295.0,1.0,1.0,19,17,TB,NE,4,2.0
2021_04_TB_NE,NE,run,0.0,0.0,0.0,19,17,TB,NE,4,0.0
2021_04_TB_NE,TB,pass,261.0,0.0,0.0,19,17,TB,NE,4,0.0
2021_04_TB_NE,TB,run,123.0,0.0,0.0,19,17,TB,NE,4,0.0
2021_04_TEN_NYJ,NYJ,pass,289.0,0.0,1.0,24,27,TEN,NYJ,4,1.0
2021_04_TEN_NYJ,NYJ,run,67.0,0.0,0.0,24,27,TEN,NYJ,4,0.0
2021_04_TEN_NYJ,TEN,pass,255.0,0.0,0.0,24,27,TEN,NYJ,4,0.0
2021_04_TEN_NYJ,TEN,run,177.0,0.0,0.0,24,27,TEN,NYJ,4,0.0
2021_04_WAS_ATL,ATL,pass,275.0,0.0,0.0,34,30,WAS,ATL,4,0.0
2021_04_WAS_ATL,ATL,run,99.0,0.0,0.0,34,30,WAS,ATL,4,0.0
2021_04_WAS_ATL,WAS,pass,290.0,0.0,0.0,34,30,WAS,ATL,4,0.0
2021_04_WAS_ATL,WAS,run,123.0,0.0,0.0,34,30,WAS,ATL,4,0.0
2021_05_BUF_KC,BUF,pass,315.0,0.0,0.0,38,20,BUF,KC,5,0.0
2021_05_BUF_KC,BUF,run,124.0,0.0,0.0,38,20,BUF,KC,5,0.0
2021_05_BUF_KC,KC,pass,272.0,0.0,2.0,38,20,BUF,KC,5,2.0
2021_05_BUF_KC,KC,run,120.0,1.0,0.0,38,20,BUF,KC,5,1.0
2021_05_CHI_LV,CHI,pass,109.0,0.0,0.0,20,9,CHI,LV,5,0.0
2021_05_CHI_LV,CHI,run,143.0,0.0,0.0,20,9,CHI,LV,5,0.0
2021_05_CHI_LV,LV,pass,188.0,0.0,1.0,20,9,CHI,LV,5,1.0
2021_05_CHI_LV,LV,run,71.0,0.0,0.0,20,9,CHI,LV,5,0.0
